datekey,customerkey,productkey,regionkey,salesrepkey,warehousekey,invoicenumber,invoicelineno,quantity,listprice,discountamount,netsales,cogs,grossmargin,currency
20250311,16,19,3,7,1,INV241004,4,38.48,82.52,493.05,2682.32,1778.84,903.48,EUR
20240126,24,12,4,4,2,INV203227,2,27.68,171.89,454.69,4303.23,2521.47,1781.76,EUR
20240217,11,24,2,4,3,INV787107,3,33.69,192.67,391.96,6099.09,4490.38,1608.71,EUR
20250125,12,16,4,4,3,INV329021,1,15.55,139.2,31.0,2133.56,1359.34,774.22,EUR
20240409,20,6,1,6,1,INV409876,5,12.11,124.18,297.86,1205.96,869.66,336.3,EUR
20240731,27,9,4,1,2,INV507160,3,19.48,195.62,295.33,3515.35,2296.07,1219.28,EUR
20250509,2,7,4,9,3,INV917270,2,1.15,62.88,3.18,69.13,48.73,20.4,EUR
20251018,15,13,2,12,1,INV902693,3,29.26,44.41,247.44,1052.0,772.0,280.0,EUR
20251224,39,4,2,8,1,INV501921,3,30.32,63.23,16.75,1900.38,1100.83,799.55,EUR
20250121,10,19,1,2,3,INV573602,2,7.29,39.81,27.85,262.36,172.0,90.36,EUR
20240121,6,18,1,8,3,INV711727,4,32.95,171.12,541.8,5096.6,3583.64,1512.96,EUR
20250622,40,24,3,14,3,INV600238,3,29.5,95.27,337.41,2473.05,1470.77,1002.28,EUR
20240518,7,16,1,2,2,INV672821,4,39.74,197.69,559.28,7296.92,5263.49,2033.43,EUR
20250720,40,18,1,1,2,INV180708,4,11.35,162.15,314.4,1526.0,1159.11,366.89,EUR
20241116,27,28,2,2,2,INV309837,1,9.24,97.59,172.25,729.48,546.99,182.49,EUR
20250404,12,24,4,2,2,INV725667,3,30.83,51.4,289.63,1295.03,844.53,450.5,EUR
20240331,37,27,2,9,3,INV845041,5,32.77,178.54,62.66,5788.1,3815.05,1973.05,EUR
20240619,4,4,2,11,1,INV623859,1,21.87,103.81,85.6,2184.72,1540.18,644.54,EUR
20240624,8,13,2,13,3,INV303916,4,46.13,162.44,362.79,7130.57,4571.14,2559.43,EUR
20250623,22,9,1,13,1,INV425553,5,41.9,56.11,316.24,2034.77,1384.48,650.29,EUR
20241029,24,17,3,9,1,INV458347,4,45.29,165.86,352.18,7159.62,4863.61,2296.01,EUR
20250823,36,25,1,3,2,INV991930,3,49.96,51.39,324.59,2242.85,1219.33,1023.52,EUR
20241125,22,4,4,13,2,INV173127,5,35.33,45.01,177.36,1412.84,1078.63,334.21,EUR
20251006,17,27,4,14,2,INV288223,1,41.13,198.38,1153.19,7006.18,4356.06,2650.12,EUR
20240208,8,23,4,4,3,INV727293,3,18.54,28.56,22.02,507.48,371.36,136.12,EUR
20240914,21,8,1,6,2,INV328199,1,30.55,11.65,54.94,300.97,192.95,108.02,EUR
20250213,34,22,3,13,3,INV148382,5,22.0,135.7,216.36,2769.04,2039.34,729.7,EUR
20250705,30,5,3,12,1,INV689722,5,30.66,43.41,28.65,1302.3,840.03,462.27,EUR
20240711,22,21,1,7,2,INV632909,1,4.26,49.18,40.35,169.16,108.46,60.7,EUR
20250315,29,1,4,12,1,INV226902,4,33.19,144.26,933.29,3854.7,2744.18,1110.52,EUR
20240703,20,5,2,11,1,INV870677,3,5.61,127.18,125.51,587.97,442.06,145.91,EUR
20240823,4,14,2,3,3,INV346088,4,16.32,181.34,55.72,2903.75,1926.01,977.74,EUR
20251026,20,10,3,3,2,INV897734,5,43.76,61.44,359.95,2328.66,1631.1,697.56,EUR
20240610,18,8,3,1,3,INV730113,3,22.52,76.7,308.99,1418.29,747.81,670.48,EUR
20251115,33,14,1,6,2,INV387272,1,31.02,119.43,76.35,3628.37,2352.99,1275.38,EUR
20240716,40,18,1,4,2,INV140822,3,16.24,130.89,127.57,1998.08,1193.73,804.35,EUR
20240405,40,2,2,7,1,INV799816,1,2.33,47.93,8.56,103.12,70.63,32.49,EUR
20240704,37,19,2,1,3,INV282976,2,24.53,145.11,308.1,3251.45,2273.38,978.07,EUR
20250309,39,6,2,10,2,INV345081,2,27.33,27.72,37.89,719.7,540.08,179.62,EUR
20251002,35,26,2,10,3,INV117031,5,39.86,158.85,386.93,5944.83,3472.57,2472.26,EUR
20251008,10,10,1,7,2,INV806056,2,26.11,45.69,97.85,1095.12,613.78,481.34,EUR
20241103,34,18,2,4,2,INV318824,4,19.18,188.42,533.11,3080.79,1892.76,1188.03,EUR
20250918,17,24,1,9,2,INV913743,3,40.78,43.39,88.15,1681.29,1124.12,557.17,EUR
20250127,40,5,3,6,1,INV571614,3,11.01,166.03,7.94,1820.05,1380.67,439.38,EUR
20240616,36,21,3,10,2,INV602901,1,13.19,91.11,217.35,984.39,750.19,234.2,EUR
20250308,19,11,2,6,3,INV200795,4,20.84,18.51,35.33,350.42,259.58,90.84,EUR
20250619,13,1,1,13,3,INV936941,5,17.67,35.91,64.55,569.98,362.85,207.13,EUR
20241008,19,24,4,11,2,INV641426,4,22.06,121.92,328.82,2360.74,1363.24,997.5,EUR
20240117,27,23,1,8,3,INV994804,1,43.74,174.64,661.87,6976.88,3596.21,3380.67,EUR
20240924,40,15,1,2,1,INV895572,2,40.12,59.53,454.45,1933.89,1382.24,551.65,EUR
20250403,7,11,4,8,2,INV539176,4,36.67,10.01,24.87,342.2,226.83,115.37,EUR
20250601,28,1,1,7,2,INV794352,3,13.78,178.5,336.04,2123.69,1192.08,931.61,EUR
20251211,14,12,4,10,3,INV443582,1,44.26,198.52,488.95,8297.55,6039.29,2258.26,EUR
20240118,22,26,4,7,3,INV704623,2,24.74,69.06,46.37,1662.17,1186.09,476.08,EUR
20240927,12,26,4,2,2,INV971826,5,29.8,180.91,864.24,4526.88,2432.34,2094.54,EUR
20240204,9,11,1,14,3,INV352410,5,16.86,144.09,238.32,2191.04,1584.93,606.11,EUR
20250120,20,17,1,11,2,INV897537,2,26.35,64.63,83.27,1619.73,1173.65,446.08,EUR
20250726,4,22,4,4,2,INV637027,3,11.82,146.82,29.36,1706.05,1247.01,459.04,EUR
20240524,29,18,4,10,2,INV188142,5,32.78,10.29,19.83,317.48,246.43,71.05,EUR
20250112,10,30,4,8,2,INV649643,4,38.19,19.27,31.83,704.09,421.23,282.86,EUR
20240530,4,7,4,4,2,INV418813,3,11.35,123.08,112.59,1284.37,943.07,341.3,EUR
20250121,16,8,1,9,1,INV807018,2,10.61,80.45,116.02,737.55,388.42,349.13,EUR
20240218,29,29,2,14,1,INV568189,3,14.72,77.89,105.84,1040.7,653.98,386.72,EUR
20251122,27,29,2,7,1,INV511475,4,27.37,142.36,397.0,3499.39,2696.35,803.04,EUR
20250721,39,16,4,5,2,INV910951,3,31.05,139.99,565.12,3781.57,2958.26,823.31,EUR
20250529,22,5,3,14,1,INV567796,4,39.57,176.85,1216.54,5781.41,4559.75,1221.66,EUR
20240902,31,13,4,7,3,INV598408,3,2.23,175.7,1.77,390.04,296.42,93.62,EUR
20250307,30,12,1,5,3,INV566775,3,10.79,26.77,18.32,270.53,173.51,97.02,EUR
20240731,14,2,1,13,1,INV774601,1,28.98,62.78,12.19,1807.17,1125.35,681.82,EUR
20250211,23,24,2,4,3,INV404616,3,17.83,109.81,375.37,1582.54,949.62,632.92,EUR
20251103,28,12,2,6,1,INV310013,2,47.13,91.67,27.56,4292.85,3026.72,1266.13,EUR
20251118,1,28,1,5,2,INV130307,5,37.11,23.33,127.38,738.4,549.72,188.68,EUR
20250821,24,27,4,2,1,INV729152,5,25.59,122.4,250.01,2882.21,1712.92,1169.29,EUR
20240323,6,18,1,11,2,INV626786,2,37.69,95.09,666.0,2917.94,1810.69,1107.25,EUR
20240319,20,24,3,8,2,INV545697,1,26.03,155.18,329.9,3709.44,2396.51,1312.93,EUR
20240101,18,24,4,12,3,INV531603,4,33.89,173.11,978.44,4888.26,3247.11,1641.15,EUR
20240530,40,1,3,12,1,INV486777,4,17.81,124.08,165.71,2044.15,1345.1,699.05,EUR
20250925,5,9,2,12,1,INV825253,2,1.18,44.29,7.36,44.9,29.14,15.76,EUR
20241019,2,11,3,14,2,INV813460,2,31.53,90.24,520.47,2324.8,1209.19,1115.61,EUR
20240226,23,3,2,2,3,INV507423,4,2.58,102.07,23.76,239.58,137.3,102.28,EUR
20250719,38,27,1,5,2,INV868849,5,17.64,59.62,62.94,988.76,584.09,404.67,EUR
20240511,1,7,3,10,2,INV395725,1,1.82,180.47,57.4,271.06,149.07,121.99,EUR
20240819,33,16,2,14,2,INV186074,5,45.87,139.57,966.43,5435.65,3380.36,2055.29,EUR
20241113,32,16,3,2,1,INV194552,2,46.01,24.51,152.09,975.62,490.35,485.27,EUR
20241229,33,12,2,5,2,INV909968,3,27.19,24.92,28.46,649.11,445.68,203.43,EUR
20250623,35,12,2,12,1,INV612711,5,30.51,75.31,286.12,2011.59,1379.88,631.71,EUR
20250814,34,10,1,3,3,INV493329,3,18.69,108.58,360.05,1669.31,1268.02,401.29,EUR
20250120,30,12,2,4,3,INV315518,1,29.79,69.1,313.8,1744.69,1171.7,572.99,EUR
20250714,3,24,1,4,3,INV168189,3,43.44,45.92,50.72,1944.04,1325.85,618.19,EUR
20240626,20,30,2,2,3,INV737813,3,29.14,151.47,213.77,4200.07,3061.59,1138.48,EUR
20240223,38,24,1,3,1,INV640027,3,8.58,181.87,92.13,1468.31,1170.31,298.0,EUR
20241029,26,3,2,4,1,INV448483,3,18.76,171.31,612.08,2601.7,1551.18,1050.52,EUR
20240209,13,2,3,5,1,INV571628,4,27.11,137.63,74.48,3656.67,1880.39,1776.28,EUR
20250221,24,20,3,11,2,INV435299,4,20.93,169.49,306.61,3240.82,2348.93,891.89,EUR
20241108,21,29,3,2,3,INV878025,2,30.28,28.67,70.6,797.53,545.64,251.89,EUR
20250904,18,11,2,1,2,INV421688,1,46.81,184.3,1386.7,7240.38,3669.95,3570.43,EUR
20240417,25,21,4,12,3,INV197814,1,3.88,153.21,99.89,494.56,351.48,143.08,EUR
20250623,9,6,3,3,3,INV229496,4,27.24,89.31,244.96,2187.84,1176.58,1011.26,EUR
20251204,6,21,4,6,3,INV521641,2,32.87,82.4,334.92,2373.57,1741.56,632.01,EUR
20240529,2,17,2,11,2,INV620690,5,40.18,144.6,866.57,4943.46,2488.22,2455.24,EUR
20250805,15,5,3,8,1,INV896984,2,28.01,96.61,380.72,2325.33,1272.82,1052.51,EUR
20240201,3,21,4,14,2,INV686003,3,31.17,149.65,237.04,4427.55,2467.97,1959.58,EUR
20250419,8,5,3,2,2,INV450934,2,45.15,164.17,490.96,6921.32,5528.44,1392.88,EUR
20251019,2,23,2,11,3,INV518836,1,40.49,18.34,82.04,660.55,364.66,295.89,EUR
20240705,17,1,4,13,2,INV988351,3,44.43,60.06,509.47,2159.0,1338.02,820.98,EUR
20250913,22,2,1,5,1,INV765388,5,48.63,121.04,389.06,5497.12,3395.26,2101.86,EUR
20251205,17,7,1,2,2,INV445221,3,22.14,35.56,81.06,706.24,457.39,248.85,EUR
20250604,33,15,4,6,2,INV831126,5,31.55,55.15,71.69,1668.29,1163.97,504.32,EUR
20240223,27,21,2,3,3,INV124148,1,49.62,161.88,1394.66,6637.83,4426.13,2211.7,EUR
20240110,18,16,3,11,2,INV183510,5,31.15,50.72,5.27,1574.66,942.88,631.78,EUR
20240919,34,19,3,12,1,INV687327,2,47.59,118.21,346.58,5279.03,3572.51,1706.52,EUR
20240504,17,15,1,6,1,INV422568,4,7.28,55.48,28.95,374.94,197.93,177.01,EUR
20250222,31,7,1,14,3,INV447478,2,7.18,148.73,105.38,962.5,714.51,247.99,EUR
20240918,33,25,4,14,3,INV654403,4,41.9,73.03,421.52,2638.44,1437.36,1201.08,EUR
20240619,24,25,2,14,1,INV651065,2,36.13,181.2,995.29,5551.47,2960.24,2591.23,EUR
20240811,10,8,3,4,1,INV558007,5,26.2,91.15,347.47,2040.66,1437.55,603.11,EUR
20250308,32,30,4,11,2,INV626785,1,30.93,85.85,172.04,2483.3,1652.63,830.67,EUR
20250506,18,24,3,10,2,INV971315,5,24.27,37.85,42.45,876.17,605.31,270.86,EUR
20240324,31,11,3,11,3,INV445771,5,31.8,185.52,825.96,5073.58,3280.39,1793.19,EUR
20250704,30,9,1,11,1,INV840036,3,48.57,83.3,718.0,3327.88,2590.97,736.91,EUR
20250314,29,11,1,14,3,INV783581,1,39.71,127.58,430.02,4636.18,2783.53,1852.65,EUR
20241001,40,14,3,13,2,INV175436,3,39.15,92.81,644.38,2989.13,2042.81,946.32,EUR
20250327,34,20,4,4,3,INV108321,1,28.72,49.24,208.28,1205.89,898.93,306.96,EUR
20240303,8,13,2,14,1,INV190032,3,29.2,133.92,121.41,3789.05,2942.54,846.51,EUR
20240528,9,17,3,13,3,INV930346,2,15.96,135.94,72.64,2096.96,1288.52,808.44,EUR
20250720,4,19,3,7,3,INV827877,1,47.79,162.85,1360.78,6421.82,5081.26,1340.56,EUR
20241008,1,26,2,4,2,INV680437,1,4.53,172.32,135.9,644.71,407.19,237.52,EUR
20240904,24,26,4,7,3,INV609576,1,46.5,72.0,182.51,3165.49,2419.15,746.34,EUR
20241219,16,19,2,7,1,INV744931,4,24.74,60.79,224.91,1279.03,1019.6,259.43,EUR
20251010,9,16,2,1,3,INV448921,2,20.36,142.39,459.97,2439.09,1676.18,762.91,EUR
20240305,7,20,2,12,3,INV960893,3,21.03,150.39,585.41,2577.29,1407.38,1169.91,EUR
20250528,24,24,1,3,1,INV474778,3,36.41,171.46,810.33,5432.53,3785.97,1646.56,EUR
20250724,16,28,1,11,2,INV576041,3,43.86,114.31,89.58,4924.06,2696.49,2227.57,EUR
20240705,27,9,2,10,2,INV516981,4,32.43,60.73,294.79,1674.68,838.61,836.07,EUR
20250728,40,25,1,14,2,INV970460,3,5.03,158.44,89.67,707.28,474.48,232.8,EUR
20240412,39,17,1,8,2,INV492843,3,4.36,118.79,71.27,446.65,263.38,183.27,EUR
20241110,39,25,2,6,1,INV804836,1,22.04,62.36,148.85,1225.56,803.97,421.59,EUR
20251120,16,17,3,11,3,INV598984,3,22.56,92.53,158.33,1929.15,1149.33,779.82,EUR
20240207,31,1,3,6,2,INV860515,5,13.9,160.82,94.0,2141.4,1607.34,534.06,EUR
20240815,28,18,4,11,2,INV206795,3,43.13,162.13,244.35,6748.32,3659.34,3088.98,EUR
20240103,38,9,1,8,2,INV827642,2,15.62,31.39,20.64,469.67,318.49,151.18,EUR
20250422,8,2,1,2,1,INV449202,3,23.65,173.17,627.84,3467.63,2373.14,1094.49,EUR
20240926,16,22,1,14,3,INV375162,5,24.7,42.86,199.57,859.07,550.23,308.84,EUR
20250527,22,13,3,2,1,INV459251,3,32.76,148.93,475.99,4402.96,2327.27,2075.69,EUR
20250630,22,29,3,8,1,INV749670,3,8.43,173.53,156.94,1305.92,1031.7,274.22,EUR
20241223,36,1,3,8,3,INV726843,3,41.81,78.8,330.51,2964.12,2063.28,900.84,EUR
20250216,3,5,3,11,3,INV223268,2,21.12,55.28,173.18,994.33,692.61,301.72,EUR
20251015,20,15,1,5,1,INV587602,1,13.33,163.3,434.09,1742.7,1103.79,638.91,EUR
20240408,17,24,4,11,3,INV612900,2,48.74,33.65,114.58,1525.52,908.91,616.61,EUR
20241214,3,17,2,8,2,INV490975,4,2.82,97.68,10.52,264.94,198.01,66.93,EUR
20240413,2,3,4,6,3,INV810729,1,33.29,17.47,12.2,569.38,412.75,156.63,EUR
20250127,30,19,3,10,1,INV612629,5,22.19,123.5,517.49,2222.98,1319.96,903.02,EUR
20251127,7,13,2,2,3,INV936896,3,29.34,158.31,617.37,4027.45,2944.85,1082.6,EUR
20250822,28,15,4,11,1,INV470085,2,39.74,102.49,195.63,3877.32,2961.33,915.99,EUR
20241230,34,20,4,1,2,INV160600,4,7.28,111.46,34.79,776.64,569.84,206.8,EUR
20240806,15,26,3,14,1,INV889872,2,30.99,24.14,28.36,719.74,490.2,229.54,EUR
20241113,11,16,3,10,1,INV553208,4,42.7,185.35,496.47,7417.98,5294.07,2123.91,EUR
20250804,27,15,1,12,2,INV645427,1,10.6,155.85,321.61,1330.4,931.64,398.76,EUR
20251111,4,30,4,11,3,INV339418,3,38.93,93.02,264.18,3357.09,2498.1,858.99,EUR
20250203,2,17,2,14,2,INV290290,4,12.63,148.6,303.96,1572.86,1232.8,340.06,EUR
20251225,5,5,4,7,3,INV208722,1,40.7,137.72,1072.74,4532.46,3349.62,1182.84,EUR
20240619,5,9,2,6,1,INV944212,4,5.05,30.56,15.1,139.23,96.43,42.8,EUR
20250804,10,27,3,13,3,INV421004,4,48.86,154.17,680.21,6852.54,3969.21,2883.33,EUR
20251006,18,13,3,12,1,INV289649,3,34.64,70.23,139.35,2293.42,1199.28,1094.14,EUR
20250617,7,26,3,2,1,INV500604,4,10.19,193.61,271.13,1701.76,924.59,777.17,EUR
20240730,36,27,1,12,3,INV326899,4,42.04,147.23,635.04,5554.51,4077.55,1476.96,EUR
20250703,18,28,4,2,2,INV500557,2,9.12,189.76,90.35,1640.26,1077.11,563.15,EUR
20240722,16,11,3,1,1,INV216698,2,22.7,112.92,467.24,2096.04,1055.2,1040.84,EUR
20240102,33,16,4,5,2,INV606362,1,36.88,12.01,37.36,405.57,283.7,121.87,EUR
20250321,7,18,2,13,2,INV495540,2,37.28,80.9,291.45,2724.5,1896.97,827.53,EUR
20251206,5,21,4,3,1,INV623226,2,3.05,113.66,58.62,288.04,178.13,109.91,EUR
20240220,20,4,4,14,3,INV333172,1,12.08,167.15,65.35,1953.82,1472.17,481.65,EUR
20251101,22,26,4,5,3,INV550258,4,15.63,121.88,31.74,1873.24,957.42,915.82,EUR
20251202,15,20,1,7,2,INV934755,5,2.63,117.27,43.77,264.65,170.95,93.7,EUR
20240116,15,10,2,6,3,INV220054,5,23.08,20.09,51.22,412.46,297.47,114.99,EUR
20250117,36,19,1,4,2,INV671294,2,29.4,98.26,6.23,2882.61,1681.09,1201.52,EUR
20240430,22,30,2,2,3,INV361062,4,36.7,158.38,396.33,5416.22,2987.38,2428.84,EUR
20240104,9,6,1,7,3,INV870672,1,27.97,106.91,219.39,2770.88,1615.16,1155.72,EUR
20240111,10,28,2,4,2,INV671721,2,38.04,167.24,244.45,6117.36,4598.78,1518.58,EUR
20251016,6,1,4,6,2,INV350937,3,42.71,101.2,292.25,4030.0,2321.75,1708.25,EUR
20250810,14,25,3,2,1,INV270838,1,15.91,182.4,444.09,2457.89,1339.95,1117.94,EUR
20250710,16,7,1,10,2,INV485501,5,47.62,120.75,554.53,5195.59,3499.0,1696.59,EUR
20240813,22,26,4,2,2,INV616889,1,42.99,142.86,236.14,5905.41,3564.62,2340.79,EUR
20250527,29,30,1,10,2,INV177294,2,13.43,187.24,192.11,2322.52,1391.16,931.36,EUR
20250205,17,18,2,13,3,INV761857,5,29.94,49.68,133.34,1354.08,903.96,450.12,EUR
20240428,36,15,4,8,2,INV799642,4,43.03,11.78,28.37,478.52,283.79,194.73,EUR
20251102,38,26,4,11,3,INV800759,2,42.3,131.42,525.24,5033.83,2873.81,2160.02,EUR
20240821,15,6,3,10,2,INV884771,4,17.33,153.44,265.84,2393.28,1900.28,493.0,EUR
20241214,8,25,1,5,3,INV394551,5,43.08,121.46,733.5,4499.0,3576.55,922.45,EUR
20240810,8,18,1,6,2,INV120482,3,42.41,40.82,17.82,1713.36,1162.18,551.18,EUR
20250820,24,27,3,13,2,INV533645,1,6.15,19.73,23.14,98.2,66.07,32.13,EUR
20250205,20,29,4,6,2,INV806332,3,21.5,97.65,214.88,1884.59,1389.08,495.51,EUR
20240604,11,13,2,5,3,INV454264,3,47.22,139.26,997.18,5578.68,3759.98,1818.7,EUR
20250915,33,9,4,9,2,INV877669,4,1.56,92.44,20.87,123.34,88.64,34.7,EUR
20240705,27,3,2,9,1,INV529671,5,24.34,128.71,540.28,2592.52,1983.14,609.38,EUR
20250412,29,20,3,8,1,INV893634,2,28.91,179.69,422.1,4772.74,2925.09,1847.65,EUR
20250523,30,19,2,12,2,INV173147,1,3.7,93.18,16.44,328.33,199.39,128.94,EUR
20240513,36,20,4,3,1,INV792782,1,20.94,193.7,529.85,3526.23,1940.76,1585.47,EUR
20240725,11,8,2,11,1,INV154406,2,11.57,121.98,64.86,1346.45,786.3,560.15,EUR
20240124,26,27,1,14,2,INV693492,3,35.68,139.21,2.29,4964.72,3393.84,1570.88,EUR
20251101,9,7,3,8,3,INV510819,3,39.15,123.77,87.55,4758.05,3101.08,1656.97,EUR
20240905,31,23,1,1,2,INV377768,3,27.02,167.33,304.13,4217.13,2781.25,1435.88,EUR
20241214,16,4,1,10,3,INV890042,5,39.38,58.63,167.21,2141.64,1689.59,452.05,EUR
20240526,34,26,1,6,1,INV565637,4,38.25,67.51,68.18,2514.08,1508.21,1005.87,EUR
20240131,31,18,4,9,3,INV768510,4,27.67,15.21,15.19,405.67,230.67,175.0,EUR
20250827,9,6,1,4,1,INV603878,1,45.2,27.68,242.43,1008.71,777.79,230.92,EUR
20250727,26,14,2,10,3,INV793982,2,27.46,99.68,287.12,2450.09,1580.82,869.27,EUR
20250615,32,7,1,5,1,INV944696,3,28.8,161.47,161.54,4488.8,3345.19,1143.61,EUR
20250430,37,13,3,5,1,INV547857,1,12.49,154.45,209.07,1720.01,1121.39,598.62,EUR
20250427,1,1,3,2,3,INV143334,2,26.83,69.32,254.72,1605.14,874.83,730.31,EUR
20240122,10,22,2,12,3,INV787953,1,5.03,178.61,64.84,833.57,508.45,325.12,EUR
20241005,5,13,3,9,2,INV749607,2,33.27,142.27,52.59,4680.73,3587.38,1093.35,EUR
20250219,27,5,4,6,3,INV875654,1,39.22,77.55,246.82,2794.69,1967.92,826.77,EUR
20250403,17,9,2,14,1,INV340975,4,3.71,111.57,63.5,350.42,205.94,144.48,EUR
20250709,13,7,1,10,2,INV632350,4,7.95,55.2,48.75,390.09,241.61,148.48,EUR
20251225,1,14,1,13,1,INV372226,3,22.83,122.94,128.62,2678.1,1661.5,1016.6,EUR
20240318,18,24,3,9,3,INV204567,5,32.08,11.32,26.51,336.64,241.27,95.37,EUR
20250802,28,16,4,11,1,INV129054,5,7.33,23.99,4.6,171.25,91.75,79.5,EUR
20250729,10,18,3,3,1,INV337863,2,48.51,95.49,3.47,4628.75,2687.43,1941.32,EUR
20251024,13,25,4,10,2,INV630077,2,30.08,29.6,95.36,795.01,621.2,173.81,EUR
20250115,21,26,1,2,2,INV983234,2,40.3,132.73,89.1,5259.92,3579.18,1680.74,EUR
20240120,30,11,4,5,3,INV216076,3,45.82,66.82,496.42,2565.27,1918.87,646.4,EUR
20250819,27,6,4,3,2,INV730498,1,26.34,113.63,414.89,2578.12,1426.59,1151.53,EUR
20251030,37,26,4,12,2,INV347080,4,35.71,97.61,119.8,3365.85,2441.75,924.1,EUR
20241031,13,21,3,4,3,INV459250,3,31.51,97.86,305.52,2778.05,1892.08,885.97,EUR
20250120,24,16,1,6,2,INV889245,3,11.92,108.52,174.98,1118.58,573.72,544.86,EUR
20240609,40,30,1,13,1,INV383336,5,32.72,131.73,108.07,4202.14,2694.71,1507.43,EUR
20250304,4,21,1,12,1,INV695197,3,1.46,22.5,4.59,28.26,18.22,10.04,EUR
20250504,27,5,3,3,2,INV500496,2,7.17,59.72,13.17,415.02,211.63,203.39,EUR
20250226,39,8,1,10,1,INV852701,3,46.22,129.61,70.27,5920.3,3138.21,2782.09,EUR
20241206,10,15,2,2,3,INV219169,4,10.03,44.63,27.82,419.82,218.2,201.62,EUR
20250518,22,14,1,1,3,INV168970,5,14.03,184.5,412.71,2175.82,1229.84,945.98,EUR
20241203,40,17,3,8,2,INV271530,2,29.19,131.1,638.36,3188.45,2515.2,673.25,EUR
20251024,21,20,4,11,2,INV827228,4,39.59,161.48,105.38,6287.61,3809.5,2478.11,EUR
20250901,2,26,2,3,2,INV906510,2,37.35,98.34,572.53,3100.47,1924.79,1175.68,EUR
20240111,3,24,2,3,3,INV690104,1,29.16,143.6,532.76,3654.62,2301.3,1353.32,EUR
20250409,27,3,3,5,1,INV573547,5,24.96,169.99,598.82,3644.13,2169.82,1474.31,EUR
20251105,4,23,3,3,3,INV360659,1,20.63,103.61,61.39,2076.08,1477.34,598.74,EUR
20240303,28,15,3,13,2,INV698636,2,31.48,68.1,99.13,2044.66,1374.77,669.89,EUR
20250824,2,9,3,14,1,INV875255,5,43.39,160.33,958.48,5998.24,3313.16,2685.08,EUR
20250425,36,23,2,6,2,INV307752,2,41.53,166.94,136.73,6796.29,3849.38,2946.91,EUR
20240121,31,8,3,6,1,INV759629,2,3.47,197.29,57.93,626.67,332.41,294.26,EUR
20240702,10,10,4,5,1,INV764315,5,27.4,46.27,207.65,1060.15,580.1,480.05,EUR
20240904,15,12,1,6,1,INV519179,1,7.15,166.08,77.58,1109.89,827.6,282.29,EUR
20250514,6,12,3,6,3,INV622879,1,40.39,191.64,412.98,7327.36,5856.76,1470.6,EUR
20240223,18,5,2,11,3,INV807897,3,47.37,84.72,57.15,3956.04,2682.67,1273.37,EUR
20240609,24,27,3,14,1,INV237988,3,12.4,162.15,14.31,1996.35,1289.43,706.92,EUR
20250613,5,19,1,14,1,INV962239,3,45.27,76.37,513.7,2943.57,2115.74,827.83,EUR
20241113,40,9,1,10,3,INV593298,1,17.33,104.47,273.91,1536.56,933.28,603.28,EUR
20240504,26,14,2,3,3,INV762494,2,49.05,87.82,15.03,4292.54,3155.66,1136.88,EUR
20240503,27,5,1,11,3,INV662505,3,44.7,146.06,310.05,6218.83,3354.6,2864.23,EUR
20240101,30,14,1,6,1,INV403208,2,3.68,125.35,60.85,400.44,260.4,140.04,EUR
20250102,27,20,4,8,1,INV420939,2,34.61,141.62,414.13,4487.34,3472.62,1014.72,EUR
20250601,3,24,1,2,1,INV182467,3,38.5,89.34,66.07,3373.52,1737.42,1636.1,EUR
20240809,39,5,4,14,3,INV649920,5,28.31,112.21,131.59,3045.08,1779.28,1265.8,EUR
20250204,8,13,2,9,3,INV219413,4,48.38,99.9,517.78,4315.38,2613.8,1701.58,EUR
20250624,23,30,4,10,1,INV467544,1,33.38,82.54,547.32,2207.87,1606.5,601.37,EUR
20250703,11,13,4,3,3,INV135939,1,24.48,39.66,94.81,876.07,654.63,221.44,EUR
20251015,36,4,3,8,1,INV762986,2,23.45,76.82,101.86,1699.57,1087.44,612.13,EUR
20240816,2,18,2,1,2,INV732983,4,47.66,108.88,621.06,4568.16,3145.83,1422.33,EUR
20250806,24,4,3,6,2,INV737077,5,11.02,97.68,17.1,1059.33,652.82,406.51,EUR
20240926,37,2,4,7,3,INV640123,4,23.02,22.99,59.4,469.83,342.44,127.39,EUR
20240413,6,14,3,6,2,INV147640,3,33.77,161.16,893.67,4548.7,2557.14,1991.56,EUR
20241106,16,30,1,9,1,INV756216,4,11.27,187.08,6.86,2101.53,1071.17,1030.36,EUR
20241223,34,27,3,7,2,INV895262,2,12.77,99.25,120.87,1146.55,846.59,299.96,EUR
20240119,13,4,4,8,3,INV684276,4,6.31,158.73,168.2,833.39,443.63,389.76,EUR
20241016,36,16,2,1,1,INV250551,3,33.57,36.31,91.41,1127.52,840.48,287.04,EUR
20241211,21,1,1,6,2,INV718506,1,25.86,151.43,28.57,3887.41,2600.97,1286.44,EUR
20250717,14,19,4,7,3,INV580507,2,26.5,100.88,165.67,2507.65,1327.1,1180.55,EUR
20240807,1,7,3,4,3,INV330434,1,2.35,120.25,16.45,266.14,158.05,108.09,EUR
20250921,20,20,2,1,2,INV825239,3,6.21,198.4,139.57,1092.49,757.25,335.24,EUR
20241117,18,14,4,3,3,INV749275,4,34.97,78.25,285.61,2450.79,1812.44,638.35,EUR
20240609,10,11,2,8,2,INV762528,4,3.73,41.53,7.74,147.17,79.31,67.86,EUR
20241020,3,12,4,12,2,INV573545,1,10.04,24.97,18.5,232.2,155.38,76.82,EUR
